hours,id,name,price,rating,review_count,special_hours,state,cuisine
"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",RquBmf3gNMVG-u7inp4brA,Lock 72 Kitchen & Bar,$$$,3.5,101,,MD,Bars
"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",RquBmf3gNMVG-u7inp4brA,Lock 72 Kitchen & Bar,$$$,3.5,101,,MD,Seafood
"[{'open': [{'is_overnight': False, 'start': '1500', 'end': '1900', 'day': 3}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Rr1ydFrn1BIaGPKfVa8v3w,250 Texas BBQ,,5.0,7,,MD,Barbeque
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Ru7PUrzXLKxlUUM3vCK4eA,King Carry Out,$$,3.0,31,,MD,Pizza
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Ru7PUrzXLKxlUUM3vCK4eA,King Carry Out,$$,3.0,31,,MD,Chinese
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Ru7PUrzXLKxlUUM3vCK4eA,King Carry Out,$$,3.0,31,,MD,Soup
"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",S-QkOoOrDC6gfUXHaPeDcA,Parkway Deli & Restaurant,$$,4.0,611,"[{'date': '2019-11-28', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2019-11-29', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2019-12-25', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2019-12-26', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}]",MD,Delis
"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",S-QkOoOrDC6gfUXHaPeDcA,Parkway Deli & Restaurant,$$,4.0,611,"[{'date': '2019-11-28', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2019-11-29', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2019-12-25', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2019-12-26', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}]",MD,Breakfast & Brunch
"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",S-QkOoOrDC6gfUXHaPeDcA,Parkway Deli & Restaurant,$$,4.0,611,"[{'date': '2019-11-28', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2019-11-29', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2019-12-25', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2019-12-26', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}]",MD,American (Traditional)
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2045', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2045', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2045', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2045', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2145', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2045', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '1800', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",S-nkNzcDQrHBhfZyW7NHlg,Captain Peter's Seafood,$$,4.0,34,,MD,Seafood
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",S2ucmQkGxgB95ZIrUZk1oQ,Pho Tan Vinh,$$,4.0,228,,MD,Vietnamese
"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",S44kdIZ24b_ZAfzMtzvB3w,Baja Fresh,$,2.5,51,,MD,Mexican
"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",S44kdIZ24b_ZAfzMtzvB3w,Baja Fresh,$,2.5,51,,MD,Tex-Mex
"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",S44kdIZ24b_ZAfzMtzvB3w,Baja Fresh,$,2.5,51,,MD,Fast Food
"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",S7eazgRXE6YwBuwXe0-W9w,Potbelly Sandwich Shop,$,3.5,133,,MD,Sandwiches
"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",S7eazgRXE6YwBuwXe0-W9w,Potbelly Sandwich Shop,$,3.5,133,,MD,Fast Food
"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",S7eazgRXE6YwBuwXe0-W9w,Potbelly Sandwich Shop,$,3.5,133,,MD,Salad
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",S8e_LEn0q4pRV2Z_WvPEFw,Red Lobster,$$,2.0,107,,MD,Seafood
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",S8e_LEn0q4pRV2Z_WvPEFw,Red Lobster,$$,2.0,107,,MD,American (Traditional)
"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",SAOcOMrQ9XceGNK96Jk0hg,Chick-fil-A,$,3.0,75,"[{'date': '2019-09-02', 'is_closed': None, 'start': '1030', 'end': '1800', 'is_overnight': False}, {'date': '2019-11-28', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2019-11-29', 'is_closed': None, 'start': '0600', 'end': '2200', 'is_overnight': False}, {'date': '2019-12-24', 'is_closed': None, 'start': '0630', 'end': '2200', 'is_overnight': False}, {'date': '2019-12-25', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2019-12-31', 'is_closed': None, 'start': '0630', 'end': '2200', 'is_overnight': False}, {'date': '2020-01-01', 'is_closed': None, 'start': '0630', 'end': '2200', 'is_overnight': False}]",MD,Fast Food
"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",SBk9MBSvwI8p4pSMOlRjyg,Le Pain Quotidien,$$,3.0,233,,MD,Bakeries
"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",SBk9MBSvwI8p4pSMOlRjyg,Le Pain Quotidien,$$,3.0,233,,MD,Breakfast & Brunch
"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",SBk9MBSvwI8p4pSMOlRjyg,Le Pain Quotidien,$$,3.0,233,,MD,Coffee & Tea
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",SG_OzchIbOb5e2h6zlZ_3Q,Five Guys,$,4.0,25,,MD,Burgers
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",SG_OzchIbOb5e2h6zlZ_3Q,Five Guys,$,4.0,25,,MD,Fast Food
,SGq2PZzlDDl-IFdnqrNw0A,Escobar Bar and Grill,,4.0,2,,MD,Bars
,SGq2PZzlDDl-IFdnqrNw0A,Escobar Bar and Grill,,4.0,2,,MD,American (Traditional)
"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2230', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2230', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2230', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2230', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2330', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2330', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",SHFoGD6uEKBNqOgxixwZhA,Kenny's Subs Shop,$,2.5,39,,MD,Chinese
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '1930', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",SLX92E4_x8q3iQd5u53d6w,Nemo Seafood,$$,3.0,13,,MD,Seafood
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",SLzTjeK5EWCdiAQs62Oj9A,New Century Carry Out & Resturant,$,4.5,49,,MD,Chinese
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",SLzTjeK5EWCdiAQs62Oj9A,New Century Carry Out & Resturant,$,4.5,49,,MD,Chicken Wings
,SM2TeGJBFBZCGJEJ6RrBLg,Papa John's Pizza,$,1.0,3,,MD,Pizza
"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",SOhL289qmi6qWqiH4TiHww,The Waterhole,$,4.5,63,,MD,Coffee & Tea
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",SQ4dwLKAisQyVZ9T_XEtjQ,China Fong's Carryout,$$,2.0,14,,MD,Chinese
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",SQ4dwLKAisQyVZ9T_XEtjQ,China Fong's Carryout,$$,2.0,14,,MD,Salad
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",SQ4dwLKAisQyVZ9T_XEtjQ,China Fong's Carryout,$$,2.0,14,,MD,Soup
,SRd_6Z6ZlJmlQBMhiumMWg,Wendy's,$,2.5,18,,MD,Burgers
,SRd_6Z6ZlJmlQBMhiumMWg,Wendy's,$,2.5,18,,MD,Fast Food
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",SU4eHxNuPE__eHJmSfWPlg,Pizza Boli's,$$,2.0,23,,MD,Italian
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",SU4eHxNuPE__eHJmSfWPlg,Pizza Boli's,$$,2.0,23,,MD,Pizza
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",SU4eHxNuPE__eHJmSfWPlg,Pizza Boli's,$$,2.0,23,,MD,Sandwiches
,SV88G2Zl3xQOMWaMhO6O4Q,Subway,$,2.5,5,,MD,Sandwiches
,SV88G2Zl3xQOMWaMhO6O4Q,Subway,$,2.5,5,,MD,Fast Food
"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",SVytZNV1ib6m4oW1nKA6TA,Old Town Market,$,4.0,78,,MD,Delis
"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",SVytZNV1ib6m4oW1nKA6TA,Old Town Market,$,4.0,78,,MD,Bakeries
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",SXofQnjvLrulS68G3wQt2Q,Johnny's Carry Out,$$,2.5,10,,MD,Steakhouses
"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",SXofQnjvLrulS68G3wQt2Q,Johnny's Carry Out,$$,2.5,10,,MD,Chinese
